,sample,population,percentage,count,total_count
97,sample00097,b_cell,0.11380685877589902,11469,100776
97,sample00097,cd4_t_cell,0.2544653488925935,25644,100776
97,sample00097,cd8_t_cell,0.2571247122330714,25912,100776
97,sample00097,monocyte,0.26541041517821706,26747,100776
97,sample00097,nk_cell,0.1091926649202191,11004,100776
98,sample00098,b_cell,0.09954037833320671,10482,105304
98,sample00098,cd4_t_cell,0.29748157714806656,31326,105304
98,sample00098,cd8_t_cell,0.24256438501861277,25543,105304
98,sample00098,monocyte,0.2231064347033351,23494,105304
98,sample00098,nk_cell,0.13730722479677884,14459,105304
99,sample00099,b_cell,0.1167171955979566,12589,107859
99,sample00099,cd4_t_cell,0.2813487979677171,30346,107859
99,sample00099,cd8_t_cell,0.28075543070119324,30282,107859
99,sample00099,monocyte,0.15065965751583085,16250,107859
99,sample00099,nk_cell,0.17051891821730222,18392,107859
100,sample00100,b_cell,0.12117433050783886,12923,106648
100,sample00100,cd4_t_cell,0.3006994974120471,32069,106648
100,sample00100,cd8_t_cell,0.23190308303953192,24732,106648
100,sample00100,monocyte,0.1649257370039757,17589,106648
100,sample00100,nk_cell,0.1812973520366064,19335,106648
101,sample00101,b_cell,0.18554426183677136,18583,100154
101,sample00101,cd4_t_cell,0.23418934840345867,23455,100154
101,sample00101,cd8_t_cell,0.28470155959821875,28514,100154
101,sample00101,monocyte,0.17649819278311402,17677,100154
101,sample00101,nk_cell,0.1190666373784372,11925,100154
102,sample00102,b_cell,0.159854028881149,16339,102212
102,sample00102,cd4_t_cell,0.30099205572731186,30765,102212
102,sample00102,cd8_t_cell,0.15591124329824288,15936,102212
102,sample00102,monocyte,0.22053183579227487,22541,102212
102,sample00102,nk_cell,0.1627108363010214,16631,102212
103,sample00103,b_cell,0.08113041404487167,8845,109022
103,sample00103,cd4_t_cell,0.37384197684870946,40757,109022
103,sample00103,cd8_t_cell,0.2714864889655299,29598,109022
103,sample00103,monocyte,0.18744840490910092,20436,109022
103,sample00103,nk_cell,0.08609271523178808,9386,109022
104,sample00104,b_cell,0.06365346345718725,7005,110049
104,sample00104,cd4_t_cell,0.342374760334033,37678,110049
104,sample00104,cd8_t_cell,0.20284600496142627,22323,110049
104,sample00104,monocyte,0.18355459840616453,20200,110049
104,sample00104,nk_cell,0.20757117284118892,22843,110049
105,sample00105,b_cell,0.10892880877646795,10654,97807
105,sample00105,cd4_t_cell,0.2766877626345763,27062,97807
105,sample00105,cd8_t_cell,0.21347142842536831,20879,97807
105,sample00105,monocyte,0.24812130011144395,24268,97807
105,sample00105,nk_cell,0.1527907000521435,14944,97807
106,sample00106,b_cell,0.11042977441367784,10373,93933
106,sample00106,cd4_t_cell,0.33520700925127483,31487,93933
106,sample00106,cd8_t_cell,0.1832263421800645,17211,93933
106,sample00106,monocyte,0.20951103446073266,19680,93933
106,sample00106,nk_cell,0.16162583969425015,15182,93933
107,sample00107,b_cell,0.17214836232917524,17623,102371
107,sample00107,cd4_t_cell,0.40174463471100214,41127,102371
107,sample00107,cd8_t_cell,0.2239696789129734,22928,102371
107,sample00107,monocyte,0.09922732023717655,10158,102371
107,sample00107,nk_cell,0.10291000380967266,10535,102371
108,sample00108,b_cell,0.05124170908530001,4983,97245
108,sample00108,cd4_t_cell,0.26957684199701787,26215,97245
108,sample00108,cd8_t_cell,0.28339760398992236,27559,97245
108,sample00108,monocyte,0.22091624248033317,21483,97245
108,sample00108,nk_cell,0.1748676024474266,17005,97245
109,sample00109,b_cell,0.1287257966153377,13509,104944
109,sample00109,cd4_t_cell,0.35577069675255374,37336,104944
109,sample00109,cd8_t_cell,0.1948467754230828,20448,104944
109,sample00109,monocyte,0.13383328251257814,14045,104944
109,sample00109,nk_cell,0.18682344869644762,19606,104944
110,sample00110,b_cell,0.11794144546865205,11477,97311
110,sample00110,cd4_t_cell,0.34988850181377235,34048,97311
110,sample00110,cd8_t_cell,0.24094912188755638,23447,97311
110,sample00110,monocyte,0.153703075705727,14957,97311
110,sample00110,nk_cell,0.1375178551242922,13382,97311
111,sample00111,b_cell,0.15553243014559281,15992,102821
111,sample00111,cd4_t_cell,0.34637865805623363,35615,102821
111,sample00111,cd8_t_cell,0.2273465537195709,23376,102821
111,sample00111,monocyte,0.12096750663774909,12438,102821
111,sample00111,nk_cell,0.14977485144085353,15400,102821
112,sample00112,b_cell,0.08119975138841551,8100,99754
112,sample00112,cd4_t_cell,0.32624255668945606,32544,99754
112,sample00112,cd8_t_cell,0.25358381618782205,25296,99754
112,sample00112,monocyte,0.21600136335385048,21547,99754
112,sample00112,nk_cell,0.12297251238045592,12267,99754
113,sample00113,b_cell,0.08103741182553459,8777,108308
113,sample00113,cd4_t_cell,0.3115743989363667,33746,108308
113,sample00113,cd8_t_cell,0.26700705395723306,28919,108308
113,sample00113,monocyte,0.24444177715404217,26475,108308
113,sample00113,nk_cell,0.0959393581268235,10391,108308
114,sample00114,b_cell,0.12920302392056568,13741,106352
114,sample00114,cd4_t_cell,0.29508612908078835,31383,106352
114,sample00114,cd8_t_cell,0.2713348126974575,28857,106352
114,sample00114,monocyte,0.1342993079584775,14283,106352
114,sample00114,nk_cell,0.170076726342711,18088,106352
115,sample00115,b_cell,0.06176664255874956,5722,92639
115,sample00115,cd4_t_cell,0.31746888459504097,29410,92639
115,sample00115,cd8_t_cell,0.24875052623625038,23044,92639
115,sample00115,monocyte,0.20834637679594986,19301,92639
115,sample00115,nk_cell,0.1636675698140092,15162,92639
116,sample00116,b_cell,0.06314355543090669,6304,99836
116,sample00116,cd4_t_cell,0.39570896269882605,39506,99836
116,sample00116,cd8_t_cell,0.18865940141832604,18835,99836
116,sample00116,monocyte,0.15790897071196763,15765,99836
116,sample00116,nk_cell,0.19457910973997355,19426,99836
117,sample00117,b_cell,0.09178630013616236,8561,93271
117,sample00117,cd4_t_cell,0.2516430616161508,23471,93271
117,sample00117,cd8_t_cell,0.30946382048010634,28864,93271
117,sample00117,monocyte,0.1985826248244363,18522,93271
117,sample00117,nk_cell,0.14852419294314417,13853,93271
118,sample00118,b_cell,0.08644568291465646,8314,96176
118,sample00118,cd4_t_cell,0.2720533189153219,26165,96176
118,sample00118,cd8_t_cell,0.2923078522708368,28113,96176
118,sample00118,monocyte,0.167869322908002,16145,96176
118,sample00118,nk_cell,0.18132382299118283,17439,96176
119,sample00119,b_cell,0.09621417922051789,10519,109329
119,sample00119,cd4_t_cell,0.268519788894072,29357,109329
119,sample00119,cd8_t_cell,0.22176183812163286,24245,109329
119,sample00119,monocyte,0.27023022253930795,29544,109329
119,sample00119,nk_cell,0.14327397122446925,15664,109329
120,sample00120,b_cell,0.05329298575435563,5301,99469
120,sample00120,cd4_t_cell,0.28444037840935366,28293,99469
120,sample00120,cd8_t_cell,0.2598799626014135,25850,99469
120,sample00120,monocyte,0.2113824407604379,21026,99469
120,sample00120,nk_cell,0.19100423247443926,18999,99469
121,sample00121,b_cell,0.06081753743230328,6109,100448
121,sample00121,cd4_t_cell,0.27901999044281617,28027,100448
121,sample00121,cd8_t_cell,0.23689869385154508,23796,100448
121,sample00121,monocyte,0.2352759636827015,23633,100448
121,sample00121,nk_cell,0.18798781459063396,18883,100448
122,sample00122,b_cell,0.09532927579839978,9758,102361
122,sample00122,cd4_t_cell,0.30313302918103574,31029,102361
122,sample00122,cd8_t_cell,0.2811129238674886,28775,102361
122,sample00122,monocyte,0.20764744385068531,21255,102361
122,sample00122,nk_cell,0.11277732730239055,11544,102361
123,sample00123,b_cell,0.08469093921344326,8588,101404
123,sample00123,cd4_t_cell,0.2947516863240109,29889,101404
123,sample00123,cd8_t_cell,0.2625537454143821,26624,101404
123,sample00123,monocyte,0.18876967378012702,19142,101404
123,sample00123,nk_cell,0.16923395526803675,17161,101404
124,sample00124,b_cell,0.07930579964850615,7220,91040
124,sample00124,cd4_t_cell,0.31120386643233744,28332,91040
124,sample00124,cd8_t_cell,0.2593145869947276,23608,91040
124,sample00124,monocyte,0.2147737258347979,19553,91040
124,sample00124,nk_cell,0.13540202108963093,12327,91040
125,sample00125,b_cell,0.1667591103222586,18039,108174
125,sample00125,cd4_t_cell,0.2500785771072531,27052,108174
125,sample00125,cd8_t_cell,0.3185978146319818,34464,108174
125,sample00125,monocyte,0.14101355223990977,15254,108174
125,sample00125,nk_cell,0.1235509456985967,13365,108174
126,sample00126,b_cell,0.0937836598449381,8794,93769
126,sample00126,cd4_t_cell,0.31373908221267155,29419,93769
126,sample00126,cd8_t_cell,0.23058793417867313,21622,93769
126,sample00126,monocyte,0.2248291013021361,21082,93769
126,sample00126,nk_cell,0.13706022246158112,12852,93769
127,sample00127,b_cell,0.11866941820178345,12536,105638
127,sample00127,cd4_t_cell,0.2316211969177758,24468,105638
127,sample00127,cd8_t_cell,0.23994206630189893,25347,105638
127,sample00127,monocyte,0.22196558056759877,23448,105638
127,sample00127,nk_cell,0.18780173801094302,19839,105638
128,sample00128,b_cell,0.09970352369380316,10257,102875
128,sample00128,cd4_t_cell,0.23612150668286755,24291,102875
128,sample00128,cd8_t_cell,0.30284325637910087,31155,102875
128,sample00128,monocyte,0.2016719319562576,20747,102875
128,sample00128,nk_cell,0.15965978128797084,16425,102875
129,sample00129,b_cell,0.0877105082874058,8578,97799
129,sample00129,cd4_t_cell,0.3457295064366711,33812,97799
129,sample00129,cd8_t_cell,0.252507694352703,24695,97799
129,sample00129,monocyte,0.18908168795181954,18492,97799
129,sample00129,nk_cell,0.12497060297140053,12222,97799
130,sample00130,b_cell,0.08588440760481046,9491,110509
130,sample00130,cd4_t_cell,0.26585165009184775,29379,110509
130,sample00130,cd8_t_cell,0.18888959270285677,20874,110509
130,sample00130,monocyte,0.18829235627867413,20808,110509
130,sample00130,nk_cell,0.2710819933218109,29957,110509
131,sample00131,b_cell,0.14186749207752966,13475,94983
131,sample00131,cd4_t_cell,0.3556636450733289,33782,94983
131,sample00131,cd8_t_cell,0.20684754113894066,19647,94983
131,sample00131,monocyte,0.16645083857111273,15810,94983
131,sample00131,nk_cell,0.12917048313908805,12269,94983
132,sample00132,b_cell,0.1156414358659935,12071,104383
132,sample00132,cd4_t_cell,0.3579701675560197,37366,104383
132,sample00132,cd8_t_cell,0.21989212802851038,22953,104383
132,sample00132,monocyte,0.2026671009647165,21155,104383
132,sample00132,nk_cell,0.10382916758475998,10838,104383
133,sample00133,b_cell,0.08714938788160545,8998,103248
133,sample00133,cd4_t_cell,0.37922284208895085,39154,103248
133,sample00133,cd8_t_cell,0.29615101503176816,30577,103248
133,sample00133,monocyte,0.15699093444909346,16209,103248
133,sample00133,nk_cell,0.08048582054858205,8310,103248
134,sample00134,b_cell,0.05630523865204521,5345,94929
134,sample00134,cd4_t_cell,0.22219764244856682,21093,94929
134,sample00134,cd8_t_cell,0.20914578263755018,19854,94929
134,sample00134,monocyte,0.30766151544838777,29206,94929
134,sample00134,nk_cell,0.20468982081345005,19431,94929
135,sample00135,b_cell,0.0569597594157239,6364,111728
135,sample00135,cd4_t_cell,0.29875232708005156,33379,111728
135,sample00135,cd8_t_cell,0.2727964341973364,30479,111728
135,sample00135,monocyte,0.17931046828010883,20034,111728
135,sample00135,nk_cell,0.1921810110267793,21472,111728
136,sample00136,b_cell,0.08979618908649883,9477,105539
136,sample00136,cd4_t_cell,0.3484493883777561,36775,105539
136,sample00136,cd8_t_cell,0.23223642444972947,24510,105539
136,sample00136,monocyte,0.1845194667374146,19474,105539
136,sample00136,nk_cell,0.144998531348601,15303,105539
137,sample00137,b_cell,0.1265514911688061,13112,103610
137,sample00137,cd4_t_cell,0.3335874915548692,34563,103610
137,sample00137,cd8_t_cell,0.2669819515490783,27662,103610
137,sample00137,monocyte,0.18100569443103948,18754,103610
137,sample00137,nk_cell,0.09187337129620693,9519,103610
138,sample00138,b_cell,0.11493203925189496,10705,93142
138,sample00138,cd4_t_cell,0.27976637821820444,26058,93142
138,sample00138,cd8_t_cell,0.2678598269309227,24949,93142
138,sample00138,monocyte,0.18096025423546844,16855,93142
138,sample00138,nk_cell,0.15648150136350947,14575,93142
139,sample00139,b_cell,0.08381555704452702,8256,98502
139,sample00139,cd4_t_cell,0.3321556922702077,32718,98502
139,sample00139,cd8_t_cell,0.2833749568536679,27913,98502
139,sample00139,monocyte,0.15867698117804716,15630,98502
139,sample00139,nk_cell,0.1419768126535502,13985,98502
140,sample00140,b_cell,0.10928425098734926,10349,94698
140,sample00140,cd4_t_cell,0.24790386280597268,23476,94698
140,sample00140,cd8_t_cell,0.2772286637521384,26253,94698
140,sample00140,monocyte,0.18614965469175696,17628,94698
140,sample00140,nk_cell,0.17943356776278274,16992,94698
141,sample00141,b_cell,0.04721493596667181,4896,103696
141,sample00141,cd4_t_cell,0.343909118963123,35662,103696
141,sample00141,cd8_t_cell,0.2762112328344391,28642,103696
141,sample00141,monocyte,0.20564920536954173,21325,103696
141,sample00141,nk_cell,0.12701550686622434,13171,103696
142,sample00142,b_cell,0.10477720196785566,10372,98991
142,sample00142,cd4_t_cell,0.3266054489802103,32331,98991
142,sample00142,cd8_t_cell,0.27138830802800257,26865,98991
142,sample00142,monocyte,0.17475326039740988,17299,98991
142,sample00142,nk_cell,0.1224757806265216,12124,98991
143,sample00143,b_cell,0.08356446461590183,7954,95184
143,sample00143,cd4_t_cell,0.26131492687846697,24873,95184
143,sample00143,cd8_t_cell,0.340393343419062,32400,95184
143,sample00143,monocyte,0.11123718271978483,10588,95184
143,sample00143,nk_cell,0.20349008236678434,19369,95184
144,sample00144,b_cell,0.0798159266144516,7857,98439
144,sample00144,cd4_t_cell,0.27805036621664175,27371,98439
144,sample00144,cd8_t_cell,0.3773910746756875,37150,98439
144,sample00144,monocyte,0.18162516888631539,17879,98439
144,sample00144,nk_cell,0.08311746360690377,8182,98439
145,sample00145,b_cell,0.10149827837577938,9816,96711
145,sample00145,cd4_t_cell,0.25425236012449465,24589,96711
145,sample00145,cd8_t_cell,0.2813744041525783,27212,96711
145,sample00145,monocyte,0.1711284135206957,16550,96711
145,sample00145,nk_cell,0.191746543826452,18544,96711
146,sample00146,b_cell,0.01690714430501041,1835,108534
146,sample00146,cd4_t_cell,0.3724547146516299,40424,108534
146,sample00146,cd8_t_cell,0.30017321760922844,32579,108534
146,sample00146,monocyte,0.21919398529493062,23790,108534
146,sample00146,nk_cell,0.09127093813920062,9906,108534
147,sample00147,b_cell,0.0870218389205731,9384,107835
147,sample00147,cd4_t_cell,0.3324987249037882,35855,107835
147,sample00147,cd8_t_cell,0.25327583808596466,27312,107835
147,sample00147,monocyte,0.20734455417999723,22359,107835
147,sample00147,nk_cell,0.11985904390967682,12925,107835
148,sample00148,b_cell,0.13051718902164466,12464,95497
148,sample00148,cd4_t_cell,0.29156936867126715,27844,95497
148,sample00148,cd8_t_cell,0.2563850173303873,24484,95497
148,sample00148,monocyte,0.1474391865713059,14080,95497
148,sample00148,nk_cell,0.17408923840539495,16625,95497
149,sample00149,b_cell,0.07487947577814182,7999,106825
149,sample00149,cd4_t_cell,0.2978890709103674,31822,106825
149,sample00149,cd8_t_cell,0.28868710507839923,30839,106825
149,sample00149,monocyte,0.1690989936812544,18064,106825
149,sample00149,nk_cell,0.16944535455183712,18101,106825
150,sample00150,b_cell,0.07284049106944998,6574,90252
150,sample00150,cd4_t_cell,0.34022514736515536,30706,90252
150,sample00150,cd8_t_cell,0.25698045472676506,23193,90252
150,sample00150,monocyte,0.22764038470061607,20545,90252
150,sample00150,nk_cell,0.10231352213801356,9234,90252
151,sample00151,b_cell,0.10664840531702552,10045,94188
151,sample00151,cd4_t_cell,0.20961268951458784,19743,94188
151,sample00151,cd8_t_cell,0.2662653416571113,25079,94188
151,sample00151,monocyte,0.18445024843929164,17373,94188
151,sample00151,nk_cell,0.2330233150719837,21948,94188
152,sample00152,b_cell,0.09856704800094351,10029,101748
152,sample00152,cd4_t_cell,0.33887643983174115,34480,101748
152,sample00152,cd8_t_cell,0.2270609741714825,23103,101748
152,sample00152,monocyte,0.17593466210638048,17901,101748
152,sample00152,nk_cell,0.15956087588945236,16235,101748
153,sample00153,b_cell,0.12112016235336513,12772,105449
153,sample00153,cd4_t_cell,0.2845830685924001,30009,105449
153,sample00153,cd8_t_cell,0.26075164297432885,27496,105449
153,sample00153,monocyte,0.1598213354322943,16853,105449
153,sample00153,nk_cell,0.17372379064761165,18319,105449
154,sample00154,b_cell,0.04937706119457677,4851,98244
154,sample00154,cd4_t_cell,0.29520377834778716,29002,98244
154,sample00154,cd8_t_cell,0.29919384389886405,29394,98244
154,sample00154,monocyte,0.15006514392736453,14743,98244
154,sample00154,nk_cell,0.2061601726314075,20254,98244
155,sample00155,b_cell,0.09249883080176498,9098,98358
155,sample00155,cd4_t_cell,0.3001179365176193,29519,98358
155,sample00155,cd8_t_cell,0.31665954980784483,31146,98358
155,sample00155,monocyte,0.13817889749689907,13591,98358
155,sample00155,nk_cell,0.15254478537587182,15004,98358
156,sample00156,b_cell,0.12653001494737062,12105,95669
156,sample00156,cd4_t_cell,0.2643907639883348,25294,95669
156,sample00156,cd8_t_cell,0.23225914350521068,22220,95669
156,sample00156,monocyte,0.22967732494329407,21973,95669
156,sample00156,nk_cell,0.14714275261578985,14077,95669
157,sample00157,b_cell,0.11916644940221237,12798,107396
157,sample00157,cd4_t_cell,0.2404558829006667,25824,107396
157,sample00157,cd8_t_cell,0.2766583485418451,29712,107396
157,sample00157,monocyte,0.22122797869566838,23759,107396
157,sample00157,nk_cell,0.14249134045960743,15303,107396
158,sample00158,b_cell,0.09348498854547647,9304,99524
158,sample00158,cd4_t_cell,0.3098448615409348,30837,99524
158,sample00158,cd8_t_cell,0.28830231903862386,28693,99524
158,sample00158,monocyte,0.1454021140629396,14471,99524
158,sample00158,nk_cell,0.16296571681202524,16219,99524
